"gene_symbol","gene_id","gene_id_clean","biotype","chromosome","start","end","strand","width","detected_in_data","pct_expressing","mean_expression","mean_MBC","mean_prePB","mean_PB","mean_PC"
"RP11-391J2.3","ENSG00000228553.1","ENSG00000228553","antisense","chr10",95984917,95987045,"-",2129,FALSE,NA,NA,NA,NA,NA,NA
"RP11-391L3.1","ENSG00000272923.1","ENSG00000272923","lincRNA","chr16",81419068,81421165,"+",2098,FALSE,NA,NA,NA,NA,NA,NA
"RP11-391M1.4","ENSG00000272452.1","ENSG00000272452","lincRNA","chr3",40507957,40510078,"+",2122,TRUE,3.80050505050505,0.0210712970099091,0.0185425713278831,0.0331247046740439,0.0138401461390289,0.012217324567785
"RP11-391M7.3","ENSG00000231138.1","ENSG00000231138","antisense","chr10",125536186,125537265,"+",1080,FALSE,NA,NA,NA,NA,NA,NA
"RP11-392B6.1","ENSG00000250698.1","ENSG00000250698","antisense","chr4",141049169,141055719,"+",6551,FALSE,NA,NA,NA,NA,NA,NA
"RP11-392O1.4","ENSG00000267747.1","ENSG00000267747","antisense","chr17",41622153,41687706,"+",65554,TRUE,0.0505050505050505,0.00033642044739955,0,0.000566711210349758,0,0.000506578659667333
"RP11-392O17.1","ENSG00000228536.1","ENSG00000228536","lincRNA","chr1",219583023,219585283,"-",2261,FALSE,NA,NA,NA,NA,NA,NA
"RP11-392P7.6","ENSG00000247498.5","ENSG00000247498","antisense","chr12",13080660,13137579,"+",56920,TRUE,0.757575757575758,0.00408600212798245,0,0.00513097886510012,0.00332450633856749,0.00542955415146257
"RP11-392P7.7","ENSG00000256011.1","ENSG00000256011","antisense","chr12",13115234,13116473,"+",1240,FALSE,NA,NA,NA,NA,NA,NA
"RP11-393I2.4","ENSG00000272008.1","ENSG00000272008","antisense","chr6",87860877,87865003,"-",4127,TRUE,0.896464646464647,0.00556208394972796,0.00193198926728169,0.00828747934311303,0.0068920856562863,0.00225976307242127
"RP11-393I23.4","ENSG00000235038.1","ENSG00000235038","lincRNA","chr1",58525811,58545946,"+",20136,FALSE,NA,NA,NA,NA,NA,NA
"RP11-393J16.4","ENSG00000226447.1","ENSG00000226447","lincRNA","chr10",38265753,38281395,"+",15643,FALSE,NA,NA,NA,NA,NA,NA
"RP11-393K12.2","ENSG00000223581.1","ENSG00000223581","lincRNA","chr10",7139114,7139637,"+",524,FALSE,NA,NA,NA,NA,NA,NA
"RP11-393M11.2","ENSG00000270109.1","ENSG00000270109","lincRNA","chr4",57330324,57330745,"+",422,TRUE,0.517676767676768,0.00236853763421819,0,0.00540162277645474,0.00128583305762507,0.000315390549391714
"RP11-394A14.2","ENSG00000219926.6","ENSG00000219926","lincRNA","chr13",64402973,64418258,"-",15286,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394A14.4","ENSG00000272299.1","ENSG00000272299","lincRNA","chr13",64411428,64412164,"-",737,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394B2.6","ENSG00000260156.1","ENSG00000260156","antisense","chr16",70780960,70781829,"+",870,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394G3.2","ENSG00000236378.1","ENSG00000236378","lincRNA","chr6",136128286,136129604,"-",1319,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394I13.1","ENSG00000260868.1","ENSG00000260868","lincRNA","chr2",174890008,174891891,"+",1884,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394I13.2","ENSG00000271151.1","ENSG00000271151","lincRNA","chr2",174833079,174834146,"+",1068,TRUE,0.101010101010101,0.000670784570442792,0,0.00100806130052963,0.000650551657741501,0.000554338876419359
"RP11-394I13.3","ENSG00000273258.1","ENSG00000273258","lincRNA","chr2",174876584,174877703,"-",1120,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394J1.2","ENSG00000258177.1","ENSG00000258177","antisense","chr12",96616575,96617751,"-",1177,FALSE,NA,NA,NA,NA,NA,NA
"RP11-394O4.3","ENSG00000253865.1","ENSG00000253865","antisense","chr5",148751737,148754679,"+",2943,TRUE,0.126262626262626,0.000457609511130456,0,0.000724889735273974,0,0.000754438749959235
"RP11-394O9.1","ENSG00000230945.1","ENSG00000230945","lincRNA","chr9",82645494,82649470,"+",3977,TRUE,0.0378787878787879,0.000211235579635255,0,0.000579489362906554,0,0
"RP11-395A13.2","ENSG00000272667.1","ENSG00000272667","lincRNA","chr2",128644130,128644759,"+",630,TRUE,1.69191919191919,0.00816555931364065,0.00114551539268559,0.0113718639053099,0.00500783614902086,0.0102556356160017
"RP11-395B7.4","ENSG00000227053.1","ENSG00000227053","antisense","chr7",100657601,100660889,"-",3289,TRUE,0.984848484848485,0.0039369325772641,0.00287482828320354,0.0086061769260834,0.00170384707681978,0
"RP11-395D3.1","ENSG00000232211.1","ENSG00000232211","lincRNA","chr9",89247062,89311411,"+",64350,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395E19.5","ENSG00000235283.2","ENSG00000235283","lincRNA","chr9",40704468,40713709,"-",9242,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395E19.7","ENSG00000236361.1","ENSG00000236361","lincRNA","chr9",40740776,40742447,"-",1672,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395F4.1","ENSG00000248939.1","ENSG00000248939","lincRNA","chr4",43135884,43236973,"+",101090,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395G23.3","ENSG00000254615.2","ENSG00000254615","lincRNA","chr8",107282372,107285127,"+",2756,TRUE,0.416666666666667,0.00262603882181486,0,0.00203110458815429,0.00462087011473583,0.00288850270322453
"RP11-395I14.2","ENSG00000253476.1","ENSG00000253476","lincRNA","chr8",25283037,25284096,"-",1060,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395I6.2","ENSG00000250338.1","ENSG00000250338","lincRNA","chr4",40267092,40268077,"+",986,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395L14.3","ENSG00000234148.2","ENSG00000234148","lincRNA","chr2",114270040,114273062,"+",3023,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395L14.4","ENSG00000231943.3","ENSG00000231943","lincRNA","chr2",114285145,114300249,"-",15105,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395N3.2","ENSG00000272622.1","ENSG00000272622","lincRNA","chr2",227664862,227675745,"+",10884,TRUE,0.0378787878787879,0.000151480358236631,0,0.000221125375275085,0.000285957961698904,0
"RP11-395P13.1","ENSG00000248147.1","ENSG00000248147","lincRNA","chr5",124704456,124705035,"-",580,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P13.2","ENSG00000249932.1","ENSG00000249932","lincRNA","chr5",124704261,124704842,"+",582,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P13.3","ENSG00000249677.1","ENSG00000249677","lincRNA","chr5",124705858,124706617,"-",760,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P13.4","ENSG00000250402.1","ENSG00000250402","lincRNA","chr5",124712527,124713132,"+",606,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P13.5","ENSG00000250269.1","ENSG00000250269","lincRNA","chr5",124718552,124719148,"-",597,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P13.6","ENSG00000251554.1","ENSG00000251554","lincRNA","chr5",124731072,124731673,"-",602,FALSE,NA,NA,NA,NA,NA,NA
"RP11-395P17.11","ENSG00000269988.1","ENSG00000269988","antisense","chr9",130870860,130871604,"-",745,TRUE,1.93181818181818,0.0149257505261433,0.0220521146895493,0.0136787773200762,0.0152506497943711,0.0127340340987749
"RP11-395P17.3","ENSG00000234771.2","ENSG00000234771","antisense","chr9",130873450,130881013,"-",7564,TRUE,2.58838383838384,0.0164411662908242,0.0201672625747419,0.0206168227555687,0.0169060187720931,0.00814423734022193
"RP11-396B14.2","ENSG00000263033.1","ENSG00000263033","lincRNA","chr16",11290034,11318373,"+",28340,TRUE,0.0252525252525253,7.46634379720052e-05,0,0.000204826611963381,0,0
"RP11-396C23.2","ENSG00000225518.2","ENSG00000225518","lincRNA","chr1",226271340,226277993,"+",6654,TRUE,0.0883838383838384,0.000363049310746321,0,0.000995964856636946,0,0
"RP11-396C23.4","ENSG00000272562.1","ENSG00000272562","antisense","chr1",226248413,226249577,"-",1165,TRUE,0.151515151515152,0.000799811042893385,0,0.00102315923045095,0.000983254614136289,0.000714538893524229
"RP11-396F22.1","ENSG00000257718.1","ENSG00000257718","antisense","chr12",39300253,39303394,"+",3142,TRUE,0.0631313131313131,0.000449592464724219,0,0.000649321308162887,0.00085898201933243,0
"RP11-396J6.1","ENSG00000255130.1","ENSG00000255130","antisense","chr8",68644822,68647900,"+",3079,FALSE,NA,NA,NA,NA,NA,NA
"RP11-396N11.1","ENSG00000267401.1","ENSG00000267401","lincRNA","chr18",57961384,57968351,"+",6968,FALSE,NA,NA,NA,NA,NA,NA
"RP11-396O20.1","ENSG00000254695.1","ENSG00000254695","lincRNA","chr11",15665431,15726914,"+",61484,FALSE,NA,NA,NA,NA,NA,NA
"RP11-396O20.2","ENSG00000254645.1","ENSG00000254645","lincRNA","chr11",15723509,15780444,"-",56936,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397A16.1","ENSG00000267284.1","ENSG00000267284","lincRNA","chr18",53388294,53455992,"+",67699,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397A16.2","ENSG00000267325.1","ENSG00000267325","lincRNA","chr18",53443958,53448952,"-",4995,TRUE,0.113636363636364,0.000556431308308192,0,0.00102247163659883,0.000144555074265626,0.000576994451308687
"RP11-397A16.3","ENSG00000267172.1","ENSG00000267172","lincRNA","chr18",53484398,53486990,"+",2593,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397C12.1","ENSG00000227466.1","ENSG00000227466","antisense","chr1",66508183,66516401,"-",8219,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397C18.2","ENSG00000235410.1","ENSG00000235410","antisense","chr10",14116283,14129604,"+",13322,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397D12.4","ENSG00000224648.1","ENSG00000224648","lincRNA","chr9",37383175,37384431,"-",1257,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397G17.1","ENSG00000226733.1","ENSG00000226733","lincRNA","chr6",50061424,50066995,"+",5572,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397H6.1","ENSG00000257470.1","ENSG00000257470","lincRNA","chr12",97417799,97444907,"+",27109,FALSE,NA,NA,NA,NA,NA,NA
"RP11-397O8.7","ENSG00000272349.1","ENSG00000272349","lincRNA","chr13",102369198,102369728,"-",531,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398A8.4","ENSG00000273461.1","ENSG00000273461","lincRNA","chr3",72110212,72119084,"+",8873,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398C13.6","ENSG00000272853.1","ENSG00000272853","lincRNA","chr10",14919687,14920685,"-",999,TRUE,0.53030303030303,0.00219577417153497,0,0.00520631984899003,0.000221779606868217,0.000948045648394295
"RP11-398E10.1","ENSG00000258998.1","ENSG00000258998","lincRNA","chr14",45232360,45252032,"-",19673,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398G24.2","ENSG00000254303.1","ENSG00000254303","lincRNA","chr8",122966879,123139423,"-",172545,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398H6.1","ENSG00000254258.1","ENSG00000254258","lincRNA","chr8",140472305,140475259,"-",2955,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398J10.2","ENSG00000258489.3","ENSG00000258489","lincRNA","chr15",96006821,96036999,"-",30179,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398J5.1","ENSG00000266711.1","ENSG00000266711","antisense","chr17",77128804,77132484,"+",3681,FALSE,NA,NA,NA,NA,NA,NA
"RP11-398K22.12","ENSG00000229852.2","ENSG00000229852","antisense","chr6",73972938,74011124,"+",38187,TRUE,2.33585858585859,0.0135961689060297,0.00278689994222746,0.0179658814835639,0.0144098433627068,0.0121326401141853
"RP11-398M15.1","ENSG00000232212.1","ENSG00000232212","lincRNA","chr1",189744595,189784048,"+",39454,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399D6.2","ENSG00000234840.1","ENSG00000234840","lincRNA","chr9",22646199,22824212,"+",178014,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399E6.1","ENSG00000235358.1","ENSG00000235358","lincRNA","chr1",41708045,41750533,"+",42489,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399E6.4","ENSG00000229901.1","ENSG00000229901","antisense","chr1",41840676,41841341,"-",666,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399F2.2","ENSG00000250149.1","ENSG00000250149","lincRNA","chr4",126597873,126673948,"+",76076,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399H11.2","ENSG00000233936.1","ENSG00000233936","lincRNA","chr9",138137542,138144554,"-",7013,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399H11.3","ENSG00000227958.1","ENSG00000227958","lincRNA","chr9",138096568,138129443,"-",32876,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399K21.10","ENSG00000236842.1","ENSG00000236842","antisense","chr10",77190329,77191346,"-",1018,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399K21.11","ENSG00000270087.1","ENSG00000270087","lincRNA","chr10",77039484,77161004,"-",121521,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399K21.13","ENSG00000273248.1","ENSG00000273248","lincRNA","chr10",77168731,77169084,"-",354,FALSE,NA,NA,NA,NA,NA,NA
"RP11-399K21.14","ENSG00000272692.1","ENSG00000272692","lincRNA","chr10",77168915,77171600,"+",2686,FALSE,NA,NA,NA,NA,NA,NA
"RP11-39E3.3","ENSG00000250592.1","ENSG00000250592","antisense","chr3",130618258,130648820,"-",30563,FALSE,NA,NA,NA,NA,NA,NA
"RP11-39H13.1","ENSG00000235202.1","ENSG00000235202","lincRNA","chr1",117838142,117863958,"+",25817,FALSE,NA,NA,NA,NA,NA,NA
"RP11-39M21.1","ENSG00000259481.1","ENSG00000259481","antisense","chr15",61473448,61488137,"+",14690,FALSE,NA,NA,NA,NA,NA,NA
"RP11-39M21.2","ENSG00000259575.1","ENSG00000259575","antisense","chr15",61504112,61506430,"+",2319,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3B12.1","ENSG00000224897.2","ENSG00000224897","antisense","chr7",124569927,124819369,"+",249443,TRUE,0.126262626262626,0.000694029193762594,0,0.000872609188687958,0.00151680513849089,0
"RP11-3B12.2","ENSG00000237764.2","ENSG00000237764","lincRNA","chr7",124812272,125019375,"+",207104,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3B12.3","ENSG00000219445.2","ENSG00000219445","lincRNA","chr7",124869633,124904345,"-",34713,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3B12.5","ENSG00000224899.1","ENSG00000224899","lincRNA","chr7",124791380,124793665,"-",2286,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3D4.2","ENSG00000259287.1","ENSG00000259287","antisense","chr15",34150918,34157026,"-",6109,TRUE,0.138888888888889,0.00101673816967718,0,0.000258218514814678,0.000785845033654008,0.00283964317759136
"RP11-3D4.3","ENSG00000259408.1","ENSG00000259408","antisense","chr15",34147101,34149010,"-",1910,TRUE,0.23989898989899,0.00185197591055139,0,0.00161601941795267,0.00341124670554354,0.00162853392559394
"RP11-3G20.1","ENSG00000254209.1","ENSG00000254209","lincRNA","chr8",122684013,122696802,"-",12790,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3G20.2","ENSG00000248478.2","ENSG00000248478","lincRNA","chr8",122691366,122719871,"+",28506,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3G21.1","ENSG00000254575.1","ENSG00000254575","antisense","chr8",14018806,14022868,"+",4063,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3J1.1","ENSG00000248238.1","ENSG00000248238","lincRNA","chr4",19173958,19458617,"-",284660,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3L21.2","ENSG00000229400.1","ENSG00000229400","antisense","chr1",224905206,224918364,"-",13159,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3L23.2","ENSG00000256750.1","ENSG00000256750","lincRNA","chr12",119196559,119199484,"-",2926,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3L8.3","ENSG00000235448.1","ENSG00000235448","antisense","chr9",12700100,12814344,"-",114245,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3N13.2","ENSG00000254043.1","ENSG00000254043","lincRNA","chr8",75803386,75808537,"-",5152,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3P17.4","ENSG00000240567.1","ENSG00000240567","lincRNA","chr3",161144215,161166030,"+",21816,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3P17.5","ENSG00000269888.1","ENSG00000269888","lincRNA","chr3",161146900,161147401,"+",502,TRUE,0.972222222222222,0.0044197558177284,0.00798768751037179,0.00623801203391968,0.00252332501187909,0.00183982429821552
"RP11-3P22.1","ENSG00000236839.1","ENSG00000236839","lincRNA","chr7",68652820,68654305,"-",1486,FALSE,NA,NA,NA,NA,NA,NA
"RP11-3P22.2","ENSG00000225718.1","ENSG00000225718","lincRNA","chr7",68689683,68895909,"-",206227,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400D2.2","ENSG00000251199.1","ENSG00000251199","lincRNA","chr4",135176328,135248628,"-",72301,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400D2.3","ENSG00000251291.1","ENSG00000251291","lincRNA","chr4",135345022,135379007,"+",33986,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400F19.6","ENSG00000266962.1","ENSG00000266962","antisense","chr17",40704456,40706766,"-",2311,TRUE,3.5479797979798,0.0221524835117805,0.0050287289907982,0.027362295271642,0.0188666593874097,0.0266933952887468
"RP11-400K9.3","ENSG00000254204.1","ENSG00000254204","lincRNA","chr8",54427730,54428465,"+",736,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400K9.4","ENSG00000237807.3","ENSG00000237807","lincRNA","chr8",54427731,54436491,"-",8761,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400L8.2","ENSG00000239300.1","ENSG00000239300","antisense","chr2",9645574,9652541,"+",6968,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400N13.1","ENSG00000236230.1","ENSG00000236230","lincRNA","chr1",222262511,222560776,"-",298266,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400N13.2","ENSG00000228437.1","ENSG00000228437","lincRNA","chr1",222139683,222158306,"+",18624,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400N13.3","ENSG00000232679.1","ENSG00000232679","lincRNA","chr1",222215047,222238105,"-",23059,FALSE,NA,NA,NA,NA,NA,NA
"RP11-400N9.1","ENSG00000259793.1","ENSG00000259793","antisense","chr2",234259778,234262062,"-",2285,TRUE,0.101010101010101,0.000902163575972041,0.00171620056893097,0.000366425805295341,0.00132790119583901,0.000835342651571793
"RP11-401E14.2","ENSG00000232947.1","ENSG00000232947","lincRNA","chr6",15995175,16000028,"+",4854,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401F2.3","ENSG00000266473.1","ENSG00000266473","antisense","chr17",65240953,65241922,"+",970,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401F2.4","ENSG00000264421.1","ENSG00000264421","antisense","chr17",65220419,65221657,"+",1239,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401H2.1","ENSG00000253664.1","ENSG00000253664","antisense","chr8",52170248,52233678,"+",63431,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401I19.1","ENSG00000250503.1","ENSG00000250503","lincRNA","chr4",131802182,131806796,"-",4615,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401N18.1","ENSG00000271148.1","ENSG00000271148","lincRNA","chr8",50819423,50820006,"-",584,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401O9.3","ENSG00000264067.1","ENSG00000264067","antisense","chr17",10223709,10244775,"+",21067,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401O9.4","ENSG00000273388.1","ENSG00000273388","antisense","chr17",10195137,10221243,"+",26107,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401P9.1","ENSG00000260029.2","ENSG00000260029","antisense","chr16",50585735,50587851,"-",2117,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401P9.4","ENSG00000261685.2","ENSG00000261685","lincRNA","chr16",50679720,50683160,"+",3441,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401P9.5","ENSG00000260249.2","ENSG00000260249","antisense","chr16",50700122,50705550,"+",5429,FALSE,NA,NA,NA,NA,NA,NA
"RP11-401P9.6","ENSG00000205414.1","ENSG00000205414","antisense","chr16",50639987,50647595,"-",7609,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402D21.2","ENSG00000272817.1","ENSG00000272817","antisense","chr10",93667888,93669105,"+",1218,TRUE,0.353535353535354,0.0022179631973354,0,0.00264925875620812,0.00149946794659167,0.00343566646037639
"RP11-402F9.3","ENSG00000260406.1","ENSG00000260406","antisense","chr15",43594294,43594970,"+",677,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402G3.3","ENSG00000230601.1","ENSG00000230601","lincRNA","chr9",117428716,117434029,"-",5314,TRUE,0.0505050505050505,0.000164520451139834,0,0.000451334247671452,0,0
"RP11-402G3.5","ENSG00000230054.1","ENSG00000230054","lincRNA","chr9",117418584,117424654,"-",6071,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402J6.1","ENSG00000249509.1","ENSG00000249509","antisense","chr4",113436541,113468037,"+",31497,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402L1.11","ENSG00000228426.1","ENSG00000228426","lincRNA","chr10",44161116,44162453,"+",1338,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402L1.4","ENSG00000237389.1","ENSG00000237389","lincRNA","chr10",44126330,44127012,"-",683,TRUE,0.0505050505050505,0.000376778102279773,0,0.000751675541042845,0.000414669018372447,0
"RP11-402L5.1","ENSG00000253539.1","ENSG00000253539","antisense","chr8",100808843,100811415,"-",2573,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402L6.1","ENSG00000251011.1","ENSG00000251011","antisense","chr3",132964950,132976032,"-",11083,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402N8.1","ENSG00000228467.2","ENSG00000228467","lincRNA","chr9",38804004,38851913,"+",47910,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402P6.11","ENSG00000231774.1","ENSG00000231774","lincRNA","chrX",70980625,70981509,"-",885,FALSE,NA,NA,NA,NA,NA,NA
"RP11-402P6.7","ENSG00000238106.1","ENSG00000238106","lincRNA","chrX",70939766,70940650,"+",885,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403A21.1","ENSG00000265752.2","ENSG00000265752","lincRNA","chr18",21537718,21562520,"-",24803,TRUE,0.0505050505050505,0.000125103962732641,0,0.000343201726651375,0,0
"RP11-403A21.2","ENSG00000264745.1","ENSG00000264745","antisense","chr18",21574177,21595303,"-",21127,TRUE,0.151515151515152,0.00060484656421729,0,0.00150927673935118,0.000220633134026527,0
"RP11-403A21.3","ENSG00000265204.1","ENSG00000265204","antisense","chr18",21656758,21679284,"-",22527,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403B2.5","ENSG00000259443.1","ENSG00000259443","lincRNA","chr15",20978413,20980200,"+",1788,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403B2.6","ENSG00000259383.1","ENSG00000259383","lincRNA","chr15",20964640,20980123,"-",15484,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403B2.7","ENSG00000260409.1","ENSG00000260409","lincRNA","chr15",20935076,20961512,"-",26437,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403D15.2","ENSG00000255206.1","ENSG00000255206","antisense","chr8",68994439,69007316,"-",12878,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403I13.4","ENSG00000223779.4","ENSG00000223779","lincRNA","chr1",149239531,149265510,"+",25980,TRUE,0.164141414141414,0.0014510873517399,0.000857726741827886,0.000102515316697796,0.00169453083333591,0.00343756170893306
"RP11-403I13.5","ENSG00000232721.1","ENSG00000232721","lincRNA","chr1",149230716,149232554,"+",1839,TRUE,0.0252525252525253,0.000205515571879239,0,0.000162792216952738,0.000589761690749373,0
"RP11-403I13.7","ENSG00000226067.2","ENSG00000226067","lincRNA","chr1",149284645,149286975,"+",2331,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403I13.8","ENSG00000235999.1","ENSG00000235999","lincRNA","chr1",149287451,149291743,"+",4293,TRUE,0.631313131313131,0.00410975326145711,0.000980500953461168,0.00615180441417276,0.00132592744304316,0.00550072410085234
"RP11-403I13.9","ENSG00000233430.2","ENSG00000233430","lincRNA","chr1",149305910,149313076,"-",7167,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403N16.2","ENSG00000232494.1","ENSG00000232494","lincRNA","chr9",82489611,82501593,"-",11983,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403N16.3","ENSG00000260564.1","ENSG00000260564","lincRNA","chr9",82503916,82506922,"+",3007,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403P17.2","ENSG00000260650.1","ENSG00000260650","antisense","chr16",66613886,66614619,"-",734,FALSE,NA,NA,NA,NA,NA,NA
"RP11-403P17.3","ENSG00000260755.1","ENSG00000260755","lincRNA","chr16",66543340,66543951,"+",612,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404E16.1","ENSG00000250734.2","ENSG00000250734","antisense","chr1",151584514,151585839,"-",1326,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404F10.2","ENSG00000228863.4","ENSG00000228863","antisense","chr1",160640568,160653698,"+",13131,TRUE,0.580808080808081,0.00321928255245355,0.00189844176603347,0.00391935426030516,0.00233033411544643,0.00375995899538669
"RP11-404H14.1","ENSG00000233941.1","ENSG00000233941","antisense","chr6",106806441,106807592,"-",1152,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404I7.1","ENSG00000249513.2","ENSG00000249513","lincRNA","chr4",133906665,133909832,"-",3168,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404I7.2","ENSG00000251488.1","ENSG00000251488","lincRNA","chr4",133757927,133902832,"-",144906,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404J23.1","ENSG00000250993.1","ENSG00000250993","lincRNA","chr4",180310288,180386459,"-",76172,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404K5.4","ENSG00000251250.1","ENSG00000251250","lincRNA","chr5",7326177,7326722,"+",546,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404O13.1","ENSG00000231666.1","ENSG00000231666","lincRNA","chr1",158101834,158110429,"-",8596,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404O13.5","ENSG00000176320.2","ENSG00000176320","lincRNA","chr1",158167712,158173667,"-",5956,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404P21.1","ENSG00000259036.1","ENSG00000259036","antisense","chr14",96699768,96700438,"-",671,FALSE,NA,NA,NA,NA,NA,NA
"RP11-404P21.3","ENSG00000258793.1","ENSG00000258793","antisense","chr14",96725748,96734961,"-",9214,FALSE,NA,NA,NA,NA,NA,NA
"RP11-405A12.2","ENSG00000255910.1","ENSG00000255910","lincRNA","chr12",19928385,20162871,"+",234487,FALSE,NA,NA,NA,NA,NA,NA
"RP11-405F3.4","ENSG00000260467.1","ENSG00000260467","antisense","chr16",57715036,57735642,"-",20607,FALSE,NA,NA,NA,NA,NA,NA
"RP11-405F3.5","ENSG00000261633.1","ENSG00000261633","antisense","chr16",57655946,57665559,"-",9614,FALSE,NA,NA,NA,NA,NA,NA
"RP11-405K6.1","ENSG00000254456.1","ENSG00000254456","lincRNA","chr11",25756317,25803305,"+",46989,FALSE,NA,NA,NA,NA,NA,NA
