"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
5.24592763569581e-14,0.179410425663605,0.521,0.567,1.62241328581928e-08,"chr12-111051746-111052009","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.25523209345735e-14,0.235665790973008,0.285,0.294,1.62529088477565e-08,"chr15-79237185-79237505","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.26507984572851e-14,-1.68336747237626,0.034,0.118,1.6283365089683e-08,"chr20-8112576-8112859","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.29072622282648e-14,0.385367031268623,0.25,0.239,1.63626818965977e-08,"chr2-105946089-105946664","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.29860191199899e-14,-1.47426815995918,0.036,0.117,1.63870391192584e-08,"chr19-34286377-34286647","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.29913768334608e-14,0.259714938263123,0.558,0.595,1.63886961046613e-08,"chr22-21213084-21213358","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.35489404413421e-14,0.472036209857577,0.205,0.185,1.65611343592343e-08,"chr9-6008220-6008489","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.36554872015915e-14,-3.16496513574862,0.005,0.052,1.65940861823234e-08,"chr7-151582153-151582417","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.376713850007e-14,-2.02520520276904,0.021,0.098,1.66286166910551e-08,"chr18-54684394-54684792","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.40182105771096e-14,0.398685688199762,0.178,0.164,1.67062660033933e-08,"chr14-64702280-64702553","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.42477785008758e-14,0.20969632302747,0.353,0.373,1.67772647047443e-08,"chr19-48867692-48867943","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.44794098074639e-14,0.720373851033562,0.078,0.055,1.68489015505642e-08,"chr8-134247067-134247400","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.46401725368693e-14,0.231700542174323,0.476,0.511,1.68986208006501e-08,"chr19-48837197-48837486","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.46475525092692e-14,0.347262842452448,0.263,0.26,1.69009032120942e-08,"chr22-46545939-46546347","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.48220304397427e-14,-2.22611082703597,0.017,0.085,1.69548641761297e-08,"chr13-27722007-27722281","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.49169212381726e-14,0.205057607690415,0.528,0.583,1.69842111482509e-08,"chr3-128399625-128399888","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.50233535811159e-14,-1.45398258255645,0.058,0.181,1.70171275853853e-08,"chr2-65058627-65058998","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.53251067692151e-14,-2.41421728345046,0.011,0.069,1.71104510956219e-08,"chr12-92987490-92987811","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.53979283637097e-14,0.295172280560247,0.313,0.323,1.71329727029729e-08,"chr1-112162266-112162528","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.57089243968634e-14,0.436580674618497,0.115,0.107,1.72291547571423e-08,"chr11-72498203-72498737","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.58314588945057e-14,-2.89522603564363,0.006,0.057,1.72670511237627e-08,"chr12-12735990-12736310","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.58886636766818e-14,-2.41948064789477,0.013,0.076,1.7284742903951e-08,"chr18-13376887-13377185","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.60650472957604e-14,0.411579561138359,0.24,0.237,1.73392932422071e-08,"chr6-82462968-82463299","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.60725389686768e-14,0.224790221401236,0.424,0.46,1.73416101993817e-08,"chr16-11036252-11036518","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.64926118665161e-14,-2.60751428804282,0.009,0.061,1.74715265645693e-08,"chr13-80915412-80915688","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.65586312631608e-14,-1.38685320120931,0.057,0.178,1.7491944449389e-08,"chr19-38885152-38885468","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.65900222917239e-14,-2.04987386709406,0.021,0.098,1.75016527841838e-08,"chr10-125859062-125859354","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.68073573643108e-14,0.213642315710437,0.412,0.458,1.75688682194178e-08,"chr1-235491837-235492442","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.69952905027481e-14,-2.29442111842381,0.014,0.073,1.76269904890754e-08,"chr12-123477710-123478150","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.78675591078245e-14,0.287836346274448,0.241,0.246,1.7896757872836e-08,"chr18-9334208-9334575","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.79670310881846e-14,0.29790254394981,0.306,0.321,1.79275216716739e-08,"chr4-184427246-184427530","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.81035752363207e-14,0.249285076874051,0.3,0.315,1.79697508169121e-08,"chr7-150671783-150672047","T2_prePB_to_PB","prePB","PB","opening",FALSE
5.81770318216771e-14,-2.79673560574333,0.007,0.056,1.79924688085219e-08,"chr10-13829208-13829468","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.83145712050842e-14,-2.83170810405583,0.007,0.061,1.80350057511676e-08,"chr17-30847190-30847475","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.87336153039051e-14,-1.35592367544727,0.057,0.175,1.8164603938654e-08,"chr15-84748831-84749192","T2_prePB_to_PB","prePB","PB","closing",TRUE
5.93803469472529e-14,0.479100138835083,0.158,0.14,1.83646192807239e-08,"chr1-21044441-21044716","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.95223016870023e-14,0.420269023377033,0.175,0.16,1.84085217650409e-08,"chr2-68994596-68994857","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.99845919270777e-14,-2.80420694955136,0.007,0.056,1.85514947298792e-08,"chr7-102048773-102049072","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.07904780703606e-14,0.201917273058588,0.348,0.385,1.88007319432985e-08,"chr16-67193735-67194074","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.08139425906392e-14,-1.70026292491198,0.031,0.113,1.88079888389496e-08,"chr6-44243660-44243959","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.11160842234863e-14,0.292205448908373,0.367,0.37,1.89014324838818e-08,"chr3-184032197-184032463","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.12849313665934e-14,1.15643250560407,0.052,0.027,1.89536520086777e-08,"chr17-48905716-48905979","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.13470227735138e-14,-2.62730651835429,0.013,0.081,1.89728550801874e-08,"chr11-119242404-119242933","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.15973715959404e-14,0.222528742051648,0.463,0.496,1.90502807108481e-08,"chr16-3074046-3074341","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.18227802314537e-14,-1.11771523212262,0.128,0.299,1.91199930649619e-08,"chr6-30227271-30227778","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.21528225248674e-14,-1.84938642994673,0.029,0.116,1.92220655750883e-08,"chr22-32373082-32373599","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.22655621279084e-14,-3.02988622288586,0.006,0.056,1.92569326648604e-08,"chr4-10731689-10731947","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.25032393507075e-14,-2.92470966252632,0.007,0.056,1.93304393372327e-08,"chr12-118473647-118474044","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.25309527961617e-14,0.400647439329323,0.146,0.131,1.93390103022217e-08,"chr6-91005705-91005976","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.25761294925206e-14,0.18174792806556,0.246,0.268,1.93529821442813e-08,"chr19-2611138-2611438","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.26381851117969e-14,-1.40936871806834,0.055,0.164,1.93721741477105e-08,"chr2-136889963-136890298","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.29409860284675e-14,0.131976436373918,0.46,0.514,1.94658216900102e-08,"chr16-3030457-3030718","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.30199639741815e-14,-2.70994417920446,0.008,0.057,1.94902472782591e-08,"chr16-89130049-89130643","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.35535737929659e-14,-2.81093623047492,0.008,0.06,1.96552773205243e-08,"chr5-151124709-151125205","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.41918781744273e-14,0.468837603228491,0.139,0.124,1.98526863548833e-08,"chr3-113666285-113666555","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.42558308270526e-14,0.26951383680256,0.213,0.222,1.98724650557134e-08,"chr17-40730317-40730616","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.45691694288857e-14,0.269641480270444,0.412,0.44,1.99693715984409e-08,"chr12-88429218-88429473","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.45886636890791e-14,1.02253681536553,0.065,0.037,1.99754006077852e-08,"chr15-74277360-74277837","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.46186389497407e-14,-1.62251402567334,0.041,0.144,1.99846710866252e-08,"chr16-85969624-85970072","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.47033006062371e-14,-2.64691042181246,0.01,0.068,2.00108544817915e-08,"chr16-1147278-1147587","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.48955785929799e-14,0.630675322211675,0.079,0.061,2.00703204870295e-08,"chr17-80328549-80328852","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.53088259427829e-14,-2.2746776051007,0.015,0.076,2.01981259081504e-08,"chr19-47123015-47123367","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.5410086446222e-14,0.342637298386762,0.295,0.292,2.02294428453095e-08,"chr19-2702634-2702900","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.55007103702675e-14,0.208191513412992,0.465,0.509,2.0257470196923e-08,"chr19-59025354-59025616","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.55651525822025e-14,1.16730974513557,0.054,0.028,2.02774003042504e-08,"chr21-44757660-44758229","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.56283221427998e-14,0.166897348482905,0.373,0.417,2.02969368174259e-08,"chr2-232826238-232826514","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.57294947099238e-14,0.503969478666757,0.126,0.107,2.03282265584328e-08,"chr22-39416680-39416979","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.58538699680244e-14,0.146151231600143,0.51,0.577,2.03666922188809e-08,"chr9-117349859-117350118","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.59035976270054e-14,-1.8122915189188,0.031,0.123,2.03820715417016e-08,"chr17-74511452-74511727","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.60639389754408e-14,0.143550080776101,0.356,0.398,2.04316604708736e-08,"chr5-140070751-140071071","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.63258492453683e-14,-1.02372068389041,0.106,0.245,2.05126617219643e-08,"chr8-98290059-98290341","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.73008527558528e-14,0.355748917247423,0.183,0.174,2.08142020326553e-08,"chr22-38598556-38598869","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.76281244085374e-14,0.272862353438349,0.29,0.301,2.09154176639528e-08,"chr12-107380673-107380962","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.76295336056505e-14,0.699849236404726,0.096,0.071,2.09158534877531e-08,"chr9-138987026-138988138","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.78872271000352e-14,0.638104463720037,0.143,0.108,2.0995550612455e-08,"chr21-47649116-47649406","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.80407648421222e-14,0.377946377074341,0.208,0.207,2.1043035383488e-08,"chr17-36858020-36858498","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.84172606781438e-14,-2.86075439665798,0.006,0.05,2.11594746271902e-08,"chr6-138225544-138225812","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.87782257872277e-14,0.348099453235473,0.232,0.233,2.12711106674417e-08,"chr8-86089118-86089581","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.87798331174206e-14,-1.54010947248844,0.038,0.127,2.12716077680578e-08,"chr12-103351456-103351922","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.90001897231306e-14,0.238454245857099,0.459,0.492,2.13397576758623e-08,"chr9-127533532-127533803","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.9034609333196e-14,-1.30381373832638,0.073,0.209,2.13504026630869e-08,"chr1-45275092-45275404","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.90394199451731e-14,0.143854142089955,0.392,0.448,2.13518904458636e-08,"chr1-153755973-153756244","T2_prePB_to_PB","prePB","PB","opening",FALSE
6.9048517422546e-14,-2.84276830102,0.006,0.054,2.13547040317882e-08,"chr8-126526686-126527081","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.94328751228474e-14,-2.13847827662892,0.019,0.096,2.14735747221181e-08,"chr14-105637127-105638758","T2_prePB_to_PB","prePB","PB","closing",TRUE
6.98068083812366e-14,0.20987174409363,0.498,0.541,2.15892214348734e-08,"chr1-16173933-16174242","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.07617354348269e-14,-1.63820224807399,0.029,0.102,2.18845526796644e-08,"chr20-47405285-47405564","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.07979542069059e-14,0.204090744364173,0.346,0.385,2.1895754095524e-08,"chr8-67837553-67837859","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.08555953405128e-14,0.237457813556494,0.362,0.399,2.19135808265557e-08,"chr2-74684831-74685353","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.0895116129819e-14,0.229702299042474,0.61,0.651,2.19258034605853e-08,"chr19-14640269-14640536","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.1156774464132e-14,0.165164849054275,0.343,0.379,2.20067267952966e-08,"chr6-35265445-35265708","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.119254352609e-14,-2.26022337168102,0.014,0.074,2.20177891288574e-08,"chr8-143554224-143554671","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.12207140741778e-14,0.376786096923882,0.182,0.181,2.2026501462435e-08,"chr13-77900489-77900913","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.17156250914779e-14,-1.71126086187368,0.036,0.133,2.21795630876665e-08,"chr11-33915417-33915697","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.17498233973864e-14,0.235804117449753,0.467,0.498,2.21901396319331e-08,"chr10-124739850-124740174","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.17852375238384e-14,0.262829172196143,0.216,0.219,2.2201092194235e-08,"chr2-159314000-159314275","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.24145654344157e-14,0.345211251174311,0.376,0.372,2.23957250664672e-08,"chr16-31471065-31471379","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.24740923395452e-14,0.229690665812324,0.207,0.217,2.24141350119435e-08,"chr6-25027626-25027936","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.25485486231073e-14,0.102682626805702,0.405,0.46,2.2437162181217e-08,"chr7-105172633-105172896","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.26338246494804e-14,0.506987329046464,0.18,0.154,2.24635355831695e-08,"chr14-105262023-105262312","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.32808862266895e-14,0.387731027657318,0.281,0.271,2.26636529642145e-08,"chr4-2757697-2758151","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.36374409887305e-14,-1.66625016330551,0.03,0.107,2.27739250120257e-08,"chr7-41982695-41982960","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.37315603993178e-14,0.251151302331599,0.412,0.437,2.28030334162574e-08,"chr9-124855515-124855772","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.39192013537284e-14,-1.8323004746033,0.026,0.104,2.28610653218689e-08,"chr7-87556072-87556389","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.43448484823301e-14,0.389376822350674,0.156,0.146,2.29927056349787e-08,"chr21-45225177-45225436","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.48211877685269e-14,-1.7839807111068,0.032,0.126,2.31400235623601e-08,"chr13-52338515-52338789","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.48926026471176e-14,0.1959563063722,0.205,0.214,2.31621101132767e-08,"chr22-42929027-42929291","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.5138394226299e-14,-1.56945637802061,0.043,0.147,2.32381263207617e-08,"chr12-133048969-133049418","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.51646726235052e-14,-1.0505264727574,0.115,0.277,2.32462534669441e-08,"chr7-2903181-2903477","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.5489439139027e-14,0.256275417020898,0.499,0.525,2.3346694331966e-08,"chr8-55014251-55014780","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.56675244681056e-14,0.426501654803252,0.175,0.161,2.34017709597755e-08,"chr11-74460324-74460622","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.59351985033714e-14,0.258260687663831,0.356,0.376,2.34845547763362e-08,"chr16-12897491-12897755","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.59617948267832e-14,-2.7734335811694,0.009,0.068,2.34927802478741e-08,"chr5-150539569-150539832","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.6013526101876e-14,0.214081649564958,0.408,0.439,2.35087792310533e-08,"chr11-66112433-66112693","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.60719619218199e-14,-2.93479766568978,0.007,0.061,2.35268517355232e-08,"chr2-26397314-26397915","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.64461076134099e-14,0.437351309387971,0.204,0.193,2.36425641477069e-08,"chr16-81129531-81129816","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.64952932683231e-14,0.379754822854079,0.199,0.193,2.36577758443876e-08,"chr9-132258218-132258503","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.6643281449825e-14,0.279218607879138,0.202,0.212,2.37035442972688e-08,"chr11-61159907-61160186","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.69953152509631e-14,0.314069135220009,0.352,0.351,2.38124181429806e-08,"chr3-194980607-194980892","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.7230924282578e-14,0.272241286561842,0.311,0.324,2.38852851837972e-08,"chr18-48494273-48494544","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.79011871278651e-14,0.182873680710308,0.457,0.501,2.4092578044222e-08,"chr6-36391068-36391323","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.79729066120418e-14,0.617308841381238,0.108,0.085,2.41147588008128e-08,"chr14-95785758-95786113","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.81655817800538e-14,0.241460968954821,0.22,0.232,2.4174347642699e-08,"chr20-2505094-2505363","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.81773211455875e-14,-1.13817353918646,0.105,0.271,2.4177978288017e-08,"chr10-85939076-85939338","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.82615218405439e-14,-2.75434750164444,0.008,0.062,2.42040191211469e-08,"chr19-49471408-49472011","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.82637124279189e-14,0.168738674818629,0.271,0.301,2.42046966062949e-08,"chr7-30518170-30518455","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.86956393394794e-14,-1.79612067481651,0.035,0.137,2.43382790741601e-08,"chr22-42348050-42348396","T2_prePB_to_PB","prePB","PB","closing",TRUE
7.90519633490171e-14,0.398205262349192,0.121,0.113,2.44484797569139e-08,"chr19-48854580-48854877","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.92678630455342e-14,0.204343125597681,0.439,0.487,2.45152512719554e-08,"chr11-62413953-62414245","T2_prePB_to_PB","prePB","PB","opening",FALSE
7.98174994598345e-14,0.18100576363125,0.478,0.524,2.46852378754425e-08,"chr18-9102521-9102815","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.00654401713809e-14,-1.7060318089219,0.04,0.144,2.47619187472431e-08,"chr7-2351473-2352620","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.02697454873811e-14,0.181980480978796,0.319,0.354,2.48251044566278e-08,"chr1-109825846-109826111","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.0542195386546e-14,0.513070020212104,0.113,0.092,2.49093653093925e-08,"chr5-156914326-156914634","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.06524008081894e-14,0.242762778001255,0.481,0.522,2.49434486503495e-08,"chr19-49999258-49999570","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.115116219718e-14,0.503471180886023,0.088,0.071,2.5097701083884e-08,"chr17-46688305-46688592","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.12574167508905e-14,-2.36181857098544,0.012,0.069,2.51305625359646e-08,"chr6-85484485-85484748","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.12580062801721e-14,0.738519543702545,0.094,0.072,2.51307448602751e-08,"chr7-130790286-130790780","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.1316298450218e-14,0.587993613379463,0.113,0.089,2.51487729379974e-08,"chr16-89164175-89164490","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.1375092851391e-14,0.135147024784995,0.308,0.36,2.51669563412426e-08,"chr8-41997599-41997877","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.1525605586288e-14,0.368226532394016,0.218,0.207,2.52135055652769e-08,"chr5-1342070-1342343","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.21805357058523e-14,0.400660154519406,0.235,0.226,2.54160564582847e-08,"chr7-105517029-105517288","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.24007123209844e-14,0.235524626180022,0.226,0.236,2.54841507002232e-08,"chr7-4764737-4764997","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.24293413958406e-14,0.455286718062073,0.133,0.118,2.5493004842833e-08,"chr19-39368668-39369121","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.251680562379e-14,0.330767671338276,0.398,0.406,2.55200549920752e-08,"chr4-3957528-3957789","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.26440436037876e-14,-1.36490838122996,0.065,0.189,2.5559406009387e-08,"chr3-121793637-121793897","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.26750206446065e-14,0.200113145821243,0.502,0.549,2.55689863097781e-08,"chr5-134094258-134094527","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.27265361262697e-14,0.17825542250072,0.436,0.456,2.55849185543076e-08,"chr10-70166814-70167353","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.38611402479373e-14,-2.55223780329842,0.01,0.066,2.59358187056198e-08,"chr2-60725403-60725810","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.38653880284949e-14,0.251837569910384,0.283,0.306,2.59371324209607e-08,"chr3-152878365-152878735","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.53988541653349e-14,0.494284874567106,0.131,0.115,2.64113890265673e-08,"chr17-18585526-18585815","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.61479666572297e-14,0.275106528741727,0.516,0.541,2.66430677960481e-08,"chr21-47743806-47744078","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.63078440679914e-14,0.142605226600382,0.336,0.377,2.66925132427518e-08,"chr8-66557207-66557475","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.66806453447952e-14,-1.14864337839308,0.102,0.245,2.68078098664302e-08,"chr7-100181264-100181807","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.68341871292985e-14,0.28727055834404,0.192,0.203,2.68552958876653e-08,"chr10-102810039-102810328","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.68932018042744e-14,0.159347757007226,0.453,0.507,2.68735474152097e-08,"chr12-120884117-120884384","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.73441056814313e-14,0.299861397446914,0.363,0.378,2.7012998908202e-08,"chr11-58346005-58346318","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.74408516493522e-14,0.210876797084111,0.485,0.523,2.70429196304468e-08,"chr15-75135488-75135761","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.76103097005449e-14,0.396286617837873,0.139,0.128,2.70953280913972e-08,"chr5-55965532-55965816","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.76528115707656e-14,0.258246345596339,0.466,0.493,2.71084726873022e-08,"chr22-31365066-31365335","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.77300301548417e-14,0.262876329956147,0.236,0.244,2.7132354156018e-08,"chr15-74419909-74420174","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.78671154967693e-14,0.248925692674794,0.521,0.559,2.71747506768013e-08,"chr3-10289904-10290222","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.82007684106043e-14,0.203988641832465,0.45,0.495,2.7277939847116e-08,"chr19-12845354-12845654","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.82897367974623e-14,-1.31807158529643,0.08,0.226,2.7305455189088e-08,"chr1-2478913-2479242","T2_prePB_to_PB","prePB","PB","closing",TRUE
8.86136091835633e-14,0.291769036570669,0.272,0.278,2.74056195258098e-08,"chr5-131705440-131705706","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.8743827691777e-14,0.275191788687387,0.236,0.243,2.74458923340636e-08,"chr14-75743827-75744157","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.87442163651628e-14,0.22661966572583,0.417,0.449,2.74460125394703e-08,"chr2-149402743-149403002","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.88996003848643e-14,0.194533003227481,0.496,0.536,2.74940683106274e-08,"chr5-118324071-118324363","T2_prePB_to_PB","prePB","PB","opening",FALSE
8.93629093343843e-14,0.288038041750549,0.382,0.399,2.76373563327544e-08,"chr1-173445977-173446236","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.9563846377169e-14,0.29114293948427,0.36,0.378,2.76995003329134e-08,"chr12-28343549-28343847","T2_prePB_to_PB","prePB","PB","opening",TRUE
8.97178406857261e-14,-1.60223214995079,0.045,0.151,2.77471263067152e-08,"chr20-414190-414464","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.11043467502956e-14,-2.23614721928832,0.017,0.092,2.81759324238107e-08,"chr18-46327419-46327870","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.11178919076467e-14,0.285279893609231,0.263,0.267,2.81801215481698e-08,"chr7-6543109-6543623","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.25723407846164e-14,-2.01743796630601,0.021,0.095,2.86299404067991e-08,"chr2-8654728-8655022","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.26471216276112e-14,-1.94545021729434,0.025,0.103,2.8653067952893e-08,"chr4-185235239-185235555","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.27253416105593e-14,0.19114178096855,0.402,0.435,2.86772591252393e-08,"chr11-65601197-65601476","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.27362494482931e-14,0.302031308799871,0.306,0.316,2.86806326031231e-08,"chr1-157108169-157108457","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.28120806206842e-14,-1.01018444136983,0.137,0.31,2.87040849856396e-08,"chr11-7533950-7534542","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.29329469691991e-14,0.566904357990835,0.132,0.107,2.87414654421112e-08,"chr19-3062406-3062660","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.31857196681363e-14,0.198650791422526,0.364,0.403,2.88196407074842e-08,"chr9-33264815-33265077","T2_prePB_to_PB","prePB","PB","opening",FALSE
