"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
5.70574535294908e-150,12.1567533096049,0.146,0,1.76462157105191e-144,"chr11-58346604-58346854","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.26863907803234e-148,11.8359293287173,0.135,0,2.24797927630214e-142,"chr12-113513241-113513498","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.49570505580307e-146,11.6845005582289,0.135,0,2.31820419831327e-140,"chr2-86262958-86263255","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.27926502818318e-146,12.1138128123361,0.142,0,2.86980757453124e-140,"chr6-29910478-29910728","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.04025823710037e-145,11.7411661252589,0.135,0,3.21721705246268e-140,"chr8-38240186-38240438","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.86311400026223e-145,12.1226595750215,0.141,0,5.762071299751e-140,"chr1-1712002-1712252","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.58479422027495e-145,11.8542345279302,0.143,0,1.10867289329866e-139,"chr2-233928247-233928503","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.16638629828467e-145,0.966116749836941,0.662,0.512,1.5978134568568e-139,"chr2-198318022-198318496","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.17534094023639e-145,11.9882226234154,0.136,0,1.60058286792785e-139,"chr1-43231960-43232402","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.62214616680654e-144,11.9779750201542,0.135,0,5.01682767154424e-139,"chr19-45582715-45583048","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.9763479665769e-144,11.7303987544191,0.139,0,6.11227111971206e-139,"chr16-60882-61150","T2_prePB_to_PB","prePB","PB","opening",TRUE
7.93709942175639e-142,1.40056790776161,0.465,0.248,2.45471467526602e-136,"chr12-123849787-123850218","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.17166430976017e-141,1.22252009151706,0.532,0.361,3.62361792743837e-136,"chr22-32340085-32340603","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.74765512459015e-141,11.7307981354028,0.125,0,5.40499048037119e-136,"chr17-7835904-7836159","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.78633764206658e-141,11.6838312171405,0.129,0,1.78954642889957e-135,"chr2-166650391-166650730","T2_prePB_to_PB","prePB","PB","opening",TRUE
2.7544233416179e-140,12.086329955449,0.139,0,8.51863261285509e-135,"chr16-4898032-4898282","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.91260581958432e-140,11.9092709072274,0.137,0,1.21005551442866e-134,"chrX-39719786-39720079","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.26657808044574e-139,11.8495314136349,0.139,0,1.01025786951753e-133,"chr13-99738828-99739088","T2_prePB_to_PB","prePB","PB","opening",TRUE
4.56259118014914e-139,12.0540970197671,0.133,0,1.4110771368759e-133,"chr10-73487711-73487961","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.9967761538567e-139,12.0371752543753,0.13,0,1.85462895787942e-133,"chr21-30671345-30671595","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.71715652900676e-138,11.8356430403114,0.137,0,5.31066716882451e-133,"chr8-12052017-12052278","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.84404192150047e-138,11.6304764306039,0.121,0,5.70308689104371e-133,"chr9-134128276-134128530","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.15435424798421e-138,11.6399387534166,0.13,0,9.75550292628326e-133,"chr16-30816820-30817105","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.06879014339203e-137,11.7585813059183,0.133,0,3.30545796436995e-132,"chr1-25875801-25876087","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.30606062360808e-137,12.0353508849696,0.132,0,4.03926675123894e-132,"chr9-99984278-99984528","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.59656619360869e-137,11.6976687270688,0.13,0,1.73085562326355e-131,"chr7-77045429-77045740","T2_prePB_to_PB","prePB","PB","opening",TRUE
6.60426816828093e-137,11.7784360241986,0.135,0,2.04250862067241e-131,"chr22-22549784-22550039","T2_prePB_to_PB","prePB","PB","opening",TRUE
3.08410839168057e-136,11.1825428735114,0.135,0,9.53825286403441e-131,"chr3-160118302-160118745","T2_prePB_to_PB","prePB","PB","opening",TRUE
5.42438476321948e-136,1.15059541856022,0.502,0.333,1.67760490010565e-130,"chr16-686211-686685","T2_prePB_to_PB","prePB","PB","opening",TRUE
0,13.4260756176425,0.505,0,0,"chr22-24951207-24951474","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.3568873205676,0.456,0,0,"chr14-24711922-24712172","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.3167818645813,0.463,0,0,"chr2-133012884-133013143","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.2678142863363,0.411,0,0,"chr14-77787068-77787318","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.2542368330944,0.413,0,0,"chr13-41635943-41636193","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.2320790438187,0.403,0,0,"chr2-27579676-27579926","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.2272484959895,0.395,0,0,"chr17-37910210-37910460","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.1819773284807,0.436,0,0,"chr17-7210631-7210922","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.1523598097228,0.364,0,0,"chr19-50180330-50180580","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.1468486729993,0.367,0,0,"chr9-6681762-6682012","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.1381428684982,0.358,0,0,"chr2-62932350-62932600","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.1339320710784,0.352,0,0,"chr3-129830776-129831026","T3_PB_to_PC","PB","PC","opening",TRUE
0,13.0267508731032,0.567,0,0,"chr10-131908652-131909083","T3_PB_to_PC","PB","PC","opening",TRUE
0,12.8577759503448,0.492,0,0,"chr3-31574042-31574301","T3_PB_to_PC","PB","PC","opening",TRUE
0,12.7414539121716,0.416,0,0,"chr3-49711230-49711480","T3_PB_to_PC","PB","PC","opening",TRUE
0,12.6204440339876,0.39,0,0,"chr13-60971013-60971316","T3_PB_to_PC","PB","PC","opening",TRUE
0,12.5827443948574,0.374,0,0,"chr22-42486619-42486876","T3_PB_to_PC","PB","PC","opening",TRUE
0,12.5481912062117,0.375,0,0,"chr1-207494762-207495186","T3_PB_to_PC","PB","PC","opening",TRUE
7.26770565032474e-321,13.0208141310537,0.318,0,2.24769059418158e-315,"chr16-89557275-89557525","T3_PB_to_PC","PB","PC","opening",TRUE
6.82275902286174e-317,12.9902457193657,0.312,0,2.11008150575947e-311,"chr3-150481346-150481596","T3_PB_to_PC","PB","PC","opening",TRUE
9.14363220377298e-294,12.3289259181391,0.295,0,2.82786027529307e-288,"chr13-115047056-115047347","T3_PB_to_PC","PB","PC","opening",TRUE
4.19925154879771e-292,12.9472181282461,0.293,0,1.29870672574822e-286,"chr1-156710685-156710935","T3_PB_to_PC","PB","PC","opening",TRUE
3.2327157490591e-288,12.6108243466974,0.283,0,9.99785232427258e-283,"chr2-157198025-157198298","T3_PB_to_PC","PB","PC","opening",TRUE
1.28363274512574e-287,12.9567348192956,0.294,0,3.96990382717783e-282,"chr19-47164758-47165008","T3_PB_to_PC","PB","PC","opening",TRUE
1.48438375638171e-279,12.3932212295765,0.282,0,4.59076848719929e-274,"chr4-103749377-103749636","T3_PB_to_PC","PB","PC","opening",TRUE
5.33348127406628e-277,12.9041532122202,0.279,0,1.64949108711175e-271,"chr3-149530947-149531197","T3_PB_to_PC","PB","PC","opening",TRUE
1.3902289824062e-276,12.3465284782168,0.278,0,4.29957507617748e-271,"chr6-144416883-144417168","T3_PB_to_PC","PB","PC","opening",TRUE
4.87790754520352e-268,12.0713699650048,0.267,0,1.50859534441264e-262,"chr16-56965352-56965617","T3_PB_to_PC","PB","PC","opening",TRUE
5.38746060236231e-260,12.2057915138308,0.268,0,1.66618532795319e-254,"chr12-102224225-102224656","T3_PB_to_PC","PB","PC","opening",TRUE
1.06957676103416e-258,12.8532773931843,0.265,0,3.30789074461795e-253,"chr3-49055361-49055611","T3_PB_to_PC","PB","PC","opening",TRUE
2.21730380887953e-258,11.9645525468558,0.26,0,6.85747766275981e-253,"chr2-220252822-220253084","T3_PB_to_PC","PB","PC","opening",TRUE
1.05022844552063e-255,12.8433307005321,0.259,0,3.24805201574612e-250,"chr11-66406050-66406300","T3_PB_to_PC","PB","PC","opening",TRUE
9.15190744562079e-255,12.3125983897998,0.259,0,2.83041956761459e-249,"chr4-39460628-39460883","T3_PB_to_PC","PB","PC","opening",TRUE
2.66058904402062e-249,12.1126375729845,0.255,0,8.228430342333e-244,"chr8-41685881-41686174","T3_PB_to_PC","PB","PC","opening",TRUE
7.89537858921948e-249,12.7623152035331,0.246,0,2.4418116316665e-243,"chr1-150534389-150534639","T3_PB_to_PC","PB","PC","opening",TRUE
2.8506622146698e-245,12.1788733520941,0.246,0,8.81627153793145e-240,"chr11-118992270-118992527","T3_PB_to_PC","PB","PC","opening",TRUE
1.371208134282e-242,11.8988422767136,0.244,0,4.2407491089753e-237,"chr17-34900419-34900720","T3_PB_to_PC","PB","PC","opening",TRUE
2.08770838025328e-240,12.429932218995,0.246,0,6.45667658469312e-235,"chr2-208489420-208489678","T3_PB_to_PC","PB","PC","opening",TRUE
7.40735240670965e-239,12.7338158321157,0.239,0,2.2908792861755e-233,"chr19-49140371-49140621","T3_PB_to_PC","PB","PC","opening",TRUE
1.75575740952714e-231,12.7175705646477,0.233,0,5.43004849801869e-226,"chr11-58345550-58345800","T3_PB_to_PC","PB","PC","opening",TRUE
1.42030958870148e-230,12.738051808177,0.239,0,4.39260566807296e-225,"chr3-9974982-9975232","T3_PB_to_PC","PB","PC","opening",TRUE
4.42771045624747e-230,12.2202501418591,0.235,0,1.36936244051411e-224,"chr3-179322540-179322798","T3_PB_to_PC","PB","PC","opening",TRUE
1.15703737679874e-229,12.7458975692827,0.236,0,3.57838106559923e-224,"chr8-91657718-91657968","T3_PB_to_PC","PB","PC","opening",TRUE
2.89692813143042e-228,12.2846579402557,0.235,0,8.95935860135616e-223,"chr11-112097328-112097594","T3_PB_to_PC","PB","PC","opening",TRUE
5.30143922820597e-228,12.719392474795,0.234,0,1.63958141154649e-222,"chr5-179050908-179051168","T3_PB_to_PC","PB","PC","opening",TRUE
4.14102342469331e-225,11.967190732171,0.229,0,1.28069845557833e-219,"chr16-30006645-30006922","T3_PB_to_PC","PB","PC","opening",TRUE
4.13367237273156e-223,12.2774258542667,0.226,0,1.27842498838706e-217,"chr16-87844100-87844381","T3_PB_to_PC","PB","PC","opening",TRUE
1.23503793439888e-220,12.6810822318119,0.225,0,3.81961417009475e-215,"chr1-21112798-21113048","T3_PB_to_PC","PB","PC","opening",TRUE
2.98341172363981e-213,12.30918030401,0.215,0,9.22682727181808e-208,"chr2-37899715-37899988","T3_PB_to_PC","PB","PC","opening",TRUE
4.31193410448072e-212,12.2804434952979,0.223,0,1.33355617242686e-206,"chr16-14379255-14379545","T3_PB_to_PC","PB","PC","opening",TRUE
1.16656959099433e-208,12.6197944946889,0.212,0,3.60786143976406e-203,"chr19-925218-925468","T3_PB_to_PC","PB","PC","opening",TRUE
1.17776648338385e-208,12.2581820778465,0.214,0,3.64249018082607e-203,"chr20-55967903-55968184","T3_PB_to_PC","PB","PC","opening",TRUE
1.3968141589282e-208,12.3600069069925,0.22,0,4.31994111745884e-203,"chr9-77642569-77642975","T3_PB_to_PC","PB","PC","opening",TRUE
1.57924529429549e-207,12.0916922313174,0.212,0,4.88414771412062e-202,"chr2-70520936-70521217","T3_PB_to_PC","PB","PC","opening",TRUE
2.41172394559428e-206,12.1224030562505,0.209,0,7.45876276377888e-201,"chr1-2231806-2232060","T3_PB_to_PC","PB","PC","opening",TRUE
2.67211013811041e-202,12.1532630046637,0.208,0,8.26406174523545e-197,"chr3-15247809-15248095","T3_PB_to_PC","PB","PC","opening",TRUE
9.34770940825761e-202,12.5977017922327,0.207,0,2.89097543640124e-196,"chr8-38243951-38244201","T3_PB_to_PC","PB","PC","opening",TRUE
1.74514509514866e-201,12.3449612335528,0.208,0,5.39722768721722e-196,"chrX-69654373-69654675","T3_PB_to_PC","PB","PC","opening",TRUE
1.52927884131814e-200,12.1332630623366,0.208,0,4.72961596533304e-195,"chr17-2496514-2496780","T3_PB_to_PC","PB","PC","opening",TRUE
3.77710800066144e-200,12.5796448977824,0.203,0,1.16814996847257e-194,"chr17-79213060-79213310","T3_PB_to_PC","PB","PC","opening",TRUE
4.28481373361662e-200,12.159266640451,0.206,0,1.32516862820935e-194,"chr12-16035394-16035675","T3_PB_to_PC","PB","PC","opening",TRUE
5.82320390354336e-197,12.2410340383963,0.203,0,1.80094809445276e-191,"chr13-111806198-111806601","T3_PB_to_PC","PB","PC","opening",TRUE
6.04097510117768e-194,11.71672199723,0.2,0,1.86829841051632e-188,"chr17-36908158-36908573","T3_PB_to_PC","PB","PC","opening",TRUE
4.04462080055628e-193,12.5316331563354,0.193,0,1.25088391960884e-187,"chr7-102036407-102036657","T3_PB_to_PC","PB","PC","opening",TRUE
2.64046414046647e-192,12.229221972306,0.193,0,8.16618985186206e-187,"chr1-11969463-11969754","T3_PB_to_PC","PB","PC","opening",TRUE
7.42271890937241e-192,11.8272687624878,0.196,0,2.29563169982052e-186,"chr4-164087448-164087820","T3_PB_to_PC","PB","PC","opening",TRUE
8.12352360535179e-192,12.0021629244889,0.194,0,2.51237026895075e-186,"chr11-125461948-125462236","T3_PB_to_PC","PB","PC","opening",TRUE
1.84048192964621e-191,12.3904016998348,0.201,0,5.69207686863612e-186,"chrX-63425442-63425709","T3_PB_to_PC","PB","PC","opening",TRUE
3.76873019031271e-191,12.008985469437,0.196,0,1.1655589546882e-185,"chr15-89878352-89878610","T3_PB_to_PC","PB","PC","opening",TRUE
7.53193107624634e-191,12.5646991401355,0.198,0,2.32940785588178e-185,"chr11-33757904-33758159","T3_PB_to_PC","PB","PC","opening",TRUE
3.84722652038825e-190,12.5617283228261,0.198,0,1.18983559318699e-184,"chr1-112281043-112281293","T3_PB_to_PC","PB","PC","opening",TRUE
9.98153473740184e-189,12.0641639380627,0.198,0,3.08699922977101e-183,"chr15-73076424-73076685","T3_PB_to_PC","PB","PC","opening",TRUE
7.32697149933135e-186,12.5507692619388,0.193,0,2.26601980256971e-180,"chr21-38444877-38445127","T3_PB_to_PC","PB","PC","opening",TRUE
5.59478737272786e-185,12.5083863821205,0.189,0,1.73030548555092e-179,"chr1-115124275-115124525","T3_PB_to_PC","PB","PC","opening",TRUE
1.93992155303677e-184,12.0520219906975,0.192,0,5.99961478629236e-179,"chr6-24720532-24720812","T3_PB_to_PC","PB","PC","opening",TRUE
5.86036616666717e-183,12.2447689741895,0.19,0,1.81244130473132e-177,"chr10-31607732-31608007","T3_PB_to_PC","PB","PC","opening",TRUE
2.44741495205752e-181,11.7491819332823,0.183,0,7.56914469637781e-176,"chr2-43037743-43038046","T3_PB_to_PC","PB","PC","opening",TRUE
1.44063974413429e-180,12.2608114559829,0.192,0,4.45548094308155e-175,"chr19-41768497-41768810","T3_PB_to_PC","PB","PC","opening",TRUE
2.77719123327655e-180,11.4539233449043,0.185,0,8.58904709906673e-175,"chr6-17706258-17706560","T3_PB_to_PC","PB","PC","opening",TRUE
4.48063842063063e-180,11.8990402394565,0.179,0,1.38573152498686e-174,"chr1-22109100-22109393","T3_PB_to_PC","PB","PC","opening",TRUE
4.89400071698263e-179,12.4943795631631,0.187,0,1.51357249574194e-173,"chr22-50969091-50969341","T3_PB_to_PC","PB","PC","opening",TRUE
5.1574646463903e-179,12.4354494485522,0.179,0,1.59505424865377e-173,"chr2-46769171-46769421","T3_PB_to_PC","PB","PC","opening",TRUE
1.37469756058969e-176,12.2396973566537,0.181,0,4.25154089261135e-171,"chr1-153748440-153748716","T3_PB_to_PC","PB","PC","opening",TRUE
7.50088898338953e-176,12.4551372736077,0.179,0,2.31980743678186e-170,"chr11-57435660-57435910","T3_PB_to_PC","PB","PC","opening",TRUE
1.49816103456927e-173,11.9800324610363,0.182,0,4.63337761322272e-168,"chr14-90422555-90422827","T3_PB_to_PC","PB","PC","opening",TRUE
3.55189332310293e-173,12.4507942675903,0.177,0,1.09849759992936e-167,"chr8-74884649-74884899","T3_PB_to_PC","PB","PC","opening",TRUE
1.60050262040504e-172,12.4181641712809,0.181,0,4.94989045915287e-167,"chr14-91839058-91839324","T3_PB_to_PC","PB","PC","opening",TRUE
3.45144054673894e-172,12.0109126248295,0.178,0,1.0674304693305e-166,"chr3-112280192-112280470","T3_PB_to_PC","PB","PC","opening",TRUE
6.15255140636769e-171,11.569023771957,0.176,0,1.90280572599874e-165,"chr17-8286307-8286582","T3_PB_to_PC","PB","PC","opening",TRUE
9.0839963958573e-171,12.4237936157747,0.176,0,2.80941664934318e-165,"chr5-139555009-139555259","T3_PB_to_PC","PB","PC","opening",TRUE
3.30182815761115e-169,12.1851921667382,0.18,0,1.02115969613256e-163,"chr1-26868205-26868466","T3_PB_to_PC","PB","PC","opening",TRUE
1.19262675468228e-168,1.05388205248002,0.677,0.471,3.68844869047344e-163,"chr19-36605967-36606484","T3_PB_to_PC","PB","PC","opening",TRUE
5.36752757147128e-168,12.3002778163654,0.179,0,1.6600206195565e-162,"chr9-139922428-139922904","T3_PB_to_PC","PB","PC","opening",TRUE
2.21446989176856e-167,12.1843651955865,0.173,0,6.84871317897153e-162,"chr13-77459732-77459989","T3_PB_to_PC","PB","PC","opening",TRUE
5.26352749952836e-167,12.4073229027776,0.17,0,1.62785641330664e-161,"chr13-111367549-111367799","T3_PB_to_PC","PB","PC","opening",TRUE
7.328189567409e-167,11.7898153443785,0.175,0,2.26639651570215e-161,"chr16-4784514-4785172","T3_PB_to_PC","PB","PC","opening",TRUE
5.6960183750133e-166,12.4525646885011,0.176,0,1.76161329885874e-160,"chr2-37458520-37458770","T3_PB_to_PC","PB","PC","opening",TRUE
4.30721043401603e-164,11.8020562099911,0.167,0,1.33209527813857e-158,"chr20-32255067-32255546","T3_PB_to_PC","PB","PC","opening",TRUE
1.56634389582765e-162,12.3489670974368,0.163,0,4.84424743006512e-157,"chr12-93771976-93772226","T3_PB_to_PC","PB","PC","opening",TRUE
1.04126901873427e-161,11.9010462464564,0.168,0,3.22034310692967e-156,"chr12-56435907-56436170","T3_PB_to_PC","PB","PC","opening",TRUE
1.37621037802383e-160,12.3686574901523,0.167,0,4.25621959821807e-155,"chr11-85375633-85375883","T3_PB_to_PC","PB","PC","opening",TRUE
1.56885240549126e-158,11.3305308339521,0.167,0,4.85200552298686e-153,"chr17-75953977-75954256","T3_PB_to_PC","PB","PC","opening",TRUE
4.4547721397631e-158,11.8840437168112,0.16,0,1.37773183443667e-152,"chr17-43325427-43325906","T3_PB_to_PC","PB","PC","opening",TRUE
2.34329206802058e-155,1.14998757447627,0.617,0.407,7.24712281168792e-150,"chr19-16770717-16771237","T3_PB_to_PC","PB","PC","opening",TRUE
3.29339394651959e-155,11.7217312817463,0.16,0,1.01855123923406e-149,"chr15-49447893-49448168","T3_PB_to_PC","PB","PC","opening",TRUE
6.37283824460449e-155,11.7812004202094,0.164,0,1.97093405674707e-149,"chr17-80407537-80407820","T3_PB_to_PC","PB","PC","opening",TRUE
2.34446775920161e-154,12.3729608609197,0.161,0,7.25075888356042e-149,"chr16-30382006-30382256","T3_PB_to_PC","PB","PC","opening",TRUE
3.87547549240558e-154,12.3348055917572,0.159,0,1.19857218101177e-148,"chr12-93964132-93964382","T3_PB_to_PC","PB","PC","opening",TRUE
2.3763210228767e-153,12.3261713268598,0.158,0,7.34927179066101e-148,"chr16-67204419-67204669","T3_PB_to_PC","PB","PC","opening",TRUE
1.44514214397144e-152,12.3300381564875,0.158,0,4.46940556008191e-147,"chr17-21190953-21191203","T3_PB_to_PC","PB","PC","opening",TRUE
1.39257594127547e-151,11.7924656946383,0.157,0,4.30683353934207e-146,"chr7-148823782-148824044","T3_PB_to_PC","PB","PC","opening",TRUE
4.18342412495671e-151,11.3594518819582,0.152,0,1.29381176254949e-145,"chr17-40074619-40074938","T3_PB_to_PC","PB","PC","opening",TRUE
1.78114162440169e-150,11.7324375849706,0.158,0,5.50855451320335e-145,"chr3-16553948-16554222","T3_PB_to_PC","PB","PC","opening",TRUE
2.89409602167631e-150,12.3022386882527,0.154,0,8.95059970719855e-145,"chr9-131798474-131798724","T3_PB_to_PC","PB","PC","opening",TRUE
3.10140439509545e-149,12.0071839207781,0.155,0,9.59174438675564e-144,"chr19-45504732-45504984","T3_PB_to_PC","PB","PC","opening",TRUE
5.263726850198e-149,12.3152371515203,0.155,0,1.62791806668759e-143,"chr6-139696678-139696928","T3_PB_to_PC","PB","PC","opening",TRUE
2.16847216397019e-147,12.3067244814182,0.154,0,6.70645554623225e-142,"chr1-156470408-156470658","T3_PB_to_PC","PB","PC","opening",TRUE
8.48275595052703e-147,12.2717224006387,0.149,0,2.62347041557545e-141,"chr12-58087584-58087834","T3_PB_to_PC","PB","PC","opening",TRUE
3.25483928295132e-145,11.8171824444031,0.149,0,1.00662739987764e-139,"chr19-50432196-50432535","T3_PB_to_PC","PB","PC","opening",TRUE
9.60176916386003e-145,11.7382090162128,0.144,0,2.96954875107616e-139,"chr15-89182720-89182977","T3_PB_to_PC","PB","PC","opening",TRUE
7.46140653237846e-144,11.769646867869,0.144,0,2.30759665967522e-138,"chr1-249167464-249167728","T3_PB_to_PC","PB","PC","opening",TRUE
2.59744483170432e-143,12.2557559032027,0.147,0,8.03314360546025e-138,"chrX-48815780-48816030","T3_PB_to_PC","PB","PC","opening",TRUE
1.39789353852247e-142,12.230126583832,0.145,0,4.32327932552384e-137,"chr1-154580790-154581040","T3_PB_to_PC","PB","PC","opening",TRUE
3.86159402844635e-142,12.2705066690763,0.154,0,1.19427904677163e-136,"chr19-17007858-17008131","T3_PB_to_PC","PB","PC","opening",TRUE
9.79925934441107e-142,12.2479104508979,0.146,0,3.03062673670536e-136,"chr14-24657499-24657749","T3_PB_to_PC","PB","PC","opening",TRUE
1.33240559808914e-139,11.2592852453625,0.148,0,4.12074411726627e-134,"chr10-27443432-27443698","T3_PB_to_PC","PB","PC","opening",TRUE
1.47013390909918e-139,12.2709884235765,0.147,0,4.54669784201011e-134,"chr7-2594880-2595130","T3_PB_to_PC","PB","PC","opening",TRUE
2.011950408132e-137,12.1980506128716,0.148,0,6.22237914673392e-132,"chr1-156458858-156459127","T3_PB_to_PC","PB","PC","opening",TRUE
1.59432639798316e-136,12.2107588138021,0.141,0,4.9307891943065e-131,"chr17-7386622-7386872","T3_PB_to_PC","PB","PC","opening",TRUE
1.35630733606921e-135,11.8032240104227,0.142,0,4.19466526133462e-130,"chr5-1316589-1316870","T3_PB_to_PC","PB","PC","opening",TRUE
4.12813853020273e-134,1.14194279470391,0.563,0.353,1.27671353137433e-128,"chr20-23331006-23331522","T3_PB_to_PC","PB","PC","opening",TRUE
3.80418324547322e-131,12.1643996916409,0.136,0,1.17652355651075e-125,"chr1-45965900-45966150","T3_PB_to_PC","PB","PC","opening",TRUE
5.08085638243051e-131,11.830903912173,0.136,0,1.57136153425067e-125,"chr1-152009318-152009604","T3_PB_to_PC","PB","PC","opening",TRUE
4.36583531613238e-129,12.1801904517571,0.136,0,1.35022625405558e-123,"chr17-54911814-54912064","T3_PB_to_PC","PB","PC","opening",TRUE
2.14947417393995e-128,11.7553176908505,0.134,0,6.64770027248582e-123,"chr19-46087382-46087648","T3_PB_to_PC","PB","PC","opening",TRUE
4.64299954588658e-128,12.1166369010035,0.131,0,1.43594511255589e-122,"chr6-138188882-138189132","T3_PB_to_PC","PB","PC","opening",TRUE
6.34691677571287e-127,11.7034341480639,0.135,0,1.96291729814149e-121,"chr19-16739463-16739733","T3_PB_to_PC","PB","PC","opening",TRUE
3.48805368479338e-125,12.1025441895956,0.128,0,1.07875385114973e-119,"chr15-73075552-73075802","T3_PB_to_PC","PB","PC","opening",TRUE
1.13261619465278e-123,11.4873633261912,0.125,0,3.50285343136461e-118,"chr12-7063141-7063455","T3_PB_to_PC","PB","PC","opening",TRUE
1.25167074399734e-123,1.44969844072018,0.436,0.194,3.87105462666803e-118,"chr4-119199628-119200207","T3_PB_to_PC","PB","PC","opening",TRUE
7.48217371370026e-123,12.0794548575842,0.125,0,2.31401934660979e-117,"chr12-46765936-46766186","T3_PB_to_PC","PB","PC","opening",TRUE
3.37794001573609e-122,11.7032216891102,0.126,0,1.04469888660672e-116,"chr10-31609195-31609565","T3_PB_to_PC","PB","PC","opening",TRUE
2.38304095382134e-121,12.1060963389239,0.128,0,7.37005458829281e-116,"chr15-50646895-50647145","T3_PB_to_PC","PB","PC","opening",TRUE
2.27838779444736e-120,12.1010376821846,0.127,0,7.04639271576531e-115,"chr11-75526587-75526837","T3_PB_to_PC","PB","PC","opening",TRUE
2.28288299645235e-119,12.0857816298725,0.125,0,7.06029507195813e-114,"chr19-17357300-17357550","T3_PB_to_PC","PB","PC","opening",TRUE
7.37579227775794e-119,11.4300677091085,0.124,0,2.28111865353448e-113,"chr9-131939732-131940016","T3_PB_to_PC","PB","PC","opening",TRUE
1.50676797097664e-118,12.0206066301076,0.12,0,4.65999637151917e-113,"chr15-75494587-75494837","T3_PB_to_PC","PB","PC","opening",TRUE
2.3080409635062e-118,12.0499075699418,0.122,0,7.13810136824527e-113,"chr17-73267660-73267910","T3_PB_to_PC","PB","PC","opening",TRUE
1.44905385696224e-117,11.4582026521053,0.118,0,4.48150335396568e-112,"chr15-55582345-55582606","T3_PB_to_PC","PB","PC","opening",TRUE
4.23062464782062e-117,11.9740567153122,0.12,0,1.30840951545613e-111,"chr14-75745987-75746271","T3_PB_to_PC","PB","PC","opening",TRUE
1.04537423042113e-116,11.6936717550679,0.122,0,3.23303933616574e-111,"chr11-268212-268568","T3_PB_to_PC","PB","PC","opening",TRUE
2.82274609135828e-116,11.7471557287543,0.122,0,8.72993506420465e-111,"chr11-44586507-44586825","T3_PB_to_PC","PB","PC","opening",TRUE
5.00608187999286e-116,11.5349872413508,0.119,0,1.54823594910727e-110,"chr13-30881678-30881945","T3_PB_to_PC","PB","PC","opening",TRUE
9.38222306431807e-116,1.1933931253909,0.494,0.284,2.90164950932472e-110,"chr3-9834219-9834724","T3_PB_to_PC","PB","PC","opening",TRUE
1.19725080700246e-115,11.8034145648068,0.12,0,3.70274954332458e-110,"chr5-172483678-172483945","T3_PB_to_PC","PB","PC","opening",TRUE
1.607880520295e-113,11.5964440892324,0.117,0,4.97270816392154e-108,"chr19-1855122-1855436","T3_PB_to_PC","PB","PC","opening",TRUE
1.69470037297757e-112,11.6194798353675,0.114,0,5.24121679051146e-107,"chr2-97481298-97481794","T3_PB_to_PC","PB","PC","opening",TRUE
3.70388385743432e-111,11.4387093730764,0.117,0,1.14550386447257e-105,"chr1-113161632-113161963","T3_PB_to_PC","PB","PC","opening",TRUE
1.44871347661225e-110,11.9920696347125,0.115,0,4.48045065625348e-105,"chr5-52096330-52096580","T3_PB_to_PC","PB","PC","opening",TRUE
3.31954475109559e-110,11.9330026940671,0.111,0,1.02663892471608e-104,"chr2-60777057-60777307","T3_PB_to_PC","PB","PC","opening",TRUE
1.30761626900597e-109,11.6030610219042,0.112,0,4.04407791131746e-104,"chr19-6516528-6516798","T3_PB_to_PC","PB","PC","opening",TRUE
6.003606348853e-108,11.555082218869,0.112,0,1.85674133911612e-102,"chr17-17586183-17586457","T3_PB_to_PC","PB","PC","opening",TRUE
8.84050910803183e-108,11.9775876252507,0.113,0,2.73411309235011e-102,"chr12-110887608-110887858","T3_PB_to_PC","PB","PC","opening",TRUE
